PUBLIC_ID	chromothripsis
33ec0cf1ad827d5ebe099587a7734f0696e4790d6a496dc2c4fa001a33fa8c84	negative
7abb208cb0cfa15cdb52e6813dbde48179ffc3aebef07a29469156967b051bfd	negative
1067ced7714dfc7f06e47ad5c80de9bfb71e8ee47e496e7647afdf43d71fbd32	negative
e5bad7421fb1d5daedefafadf3546fdf348b9583afe653e6e7d031cd527a276b	negative
500d0f005fa243c27d1dda6d5c0fd65fa9cfe17de9c370029140bb4f6b641fae	negative
d5213c50d517ec2b6170e5df74443ef6028598b7f7337c098af8f0d13f5360e4	negative
991f94403d9fe9bcbdd985e8eddda5e873e91fbd858a99ae38b6dd90b161fe70	highconf
ed3f03c5d4bf713073b1102728826a208e80473a08e3140e6025aeb369def97d	negative
56571f8411e1184c522cb7de8d843d6a04a75300d3f335d86e1f299b3b7f6b29	negative
cc29881db9070ae2b1a53fbfede341eae613a005ea7651c3c3c56b8a87db637c	negative
5861e6bffc0c0e74d4ee72b2ed1a449bdc2ffe24d0666eee0d1d3175e4878eab	negative
04009b437b579723bf3043615963dd10fc5722efdeac7929fb2c14af541a1e28	negative
65e404e9f019d0a1a07bfb8024feb292e59a9f08e8a10c27aff691641f68209e	negative
20493ba398e9f5ef3d59ae21f505047567dcffa0d00e2cc6043a56dd62b5cb1d	negative
567ecc9f9ea78ce5263e6bff9ed106c8e1950729ef916420d14275accc3bac36	negative
ab9e215a67b8a9a4e8f292332ecd069adb6c310e75b3153e7f920b867d8ba906	negative
536bdb75fe4c4feb09d9c38787cf2a61910f31028723e8f8758f38c03ffa852f	negative
eb0455c4e4962acb0f0bad8cd29cb0e6835c576b538970bd2df6f61f6a872910	negative
8820fc9d60befb11ae7dbd95cbeb2e7f3859dbe9c34c832f244e7edde34f29d7	negative
c14d1a599d54969df195cf57eedd0e94550b3fed7cedbfe90130700662cd1b46	negative
19a84db5f063f23231a95604fcaede66995b73d78235528f90386160caca192f	negative
974c3ac3469bdb1a89e247bab4c73de3ab99229c865c847277d39ccbefe51a39	negative
efdc6ee9a3dd0c6c7a46f461774ac8ac1ba3aafc63c9b5456b8d48eeabc7295f	negative
3e877dd6615f1efd661176efa327ff05c038a7f40f84b1d4f9b0b313534dc469	negative
19770a1f51c503b50963ba0155e95cade96446e471d782d9311e3901864a4b9f	negative
466838e275e582337eabb7a5c2c44a2323e1e110543237015d621ca4256a2a13	negative
6c592e3295eaf9d58159fd26328bd25a2a03e9fb9300fc0f4a22cb8fc6004554	negative
05bfe621519de5375fbd609cd4d15fd7015de2e2a23ad82116d2dab82762f79b	negative
9955d3be569380dcb4ce0a1195204ffcbecc8b025f156a8b3a5ff98f6dc715a2	negative
06387103a19b2b4fcb15a295333ab5628f60738ae38004815c4d5db0893075e0	lowconf
b5ec7e0342db7472338fe250b16d067a1baba977681050953869d15e650be73b	negative
219699f132cc3404799e77f07ae829330c2598ac228e703fae49635319134ca0	negative
2b08c2088b542aa9238538f29ed97f62da059321b203cefb1fdc079ea4b200e8	lowconf
d611ed18d4f4d18c3ecbf3d60de6c26f3e35f71aff60506d2a85972ad28ed9e9	negative
a8ebbb92a1e886d91b209bb046820d5d90253b3dc400b25181c5ccc99422ba51	negative
20f785221f884a5df1a9865c0eb2766c068090c7cbb3ff7dd9590953285fe514	negative
55281d38a550ea41045398fff021aecb76511cdd91a8283267c1db9e92f62c56	negative
96f75f879897158cc8b31aaee4bd0ee57d542d9d8e8570c16e984a3f33bdd3c3	lowconf
fff53bf3434db1fd7b806ff2e345fe6043c7d521d038dc2a0fb0d9edb8868ceb	negative
d0ac03d50e3862103fb41d791922c4389be33b74dbc1bfff4adba3db34f3e10e	negative
ffa1c50baf91a34c7108d66742968c31065d3cf273768036927100ac77ebc4b8	negative
2a364272357805a25448747e1b611aa484fef6c7f38dd23a7a73dc8ff90d213f	negative
9a3b09f5e4fcbcb8db10247dc01ef2af928a4d7d89b8091d602633cc11007360	negative
7f339f035b27cd2e7f1d1d4b5e2981549f908c3536ec7a052d8a990f9fe215c9	negative
62807302638230535c798719c6179a7c8fd9a20cdaa3a787fdf85e30713c20a4	lowconf
003826b02e863b61b185ffeeca433f10c275e9167dd986f4c197a2e6e5e99f73	negative
cdc744c43ee95765555157dc4cc6507160d41496ecf897e8f6aba75cd8097800	negative
177fd901e9bac6738590154eb1544bdfd60935b8196e8753280800ee0930ed6f	negative
60c7ae5467e7d0017482bff64b5f68293d89ec5a3b0cf59e33139bf8bedf7a05	negative
b9645ddd1b57354182de0a7e55c656560c162ea8f00650eaac8983c6fe8b3421	negative
49984de6fb2367c7314b9a1aad842c71ebb233320e9707bacb123e61e6761035	negative
b083ffe5c8002b590f4affa201500528457cff8bdb801ac584b7fb4e33a4b8d0	negative
e66589e83950a5d95e58fe585133488b68df933f6719eec14a3f289b479981af	negative
6f36bc27698ac362e39409a79d836b3a2ec87aa38cc968eb95db5f7de08024c0	highconf
6b10ad1a0e6bb0f9de720d52d8ccca7a3b3d2a5af5e4fe2201cd9a66f049dea0	negative
d24abb6cf430bb21dbdbcc2c9f4ca5f4780be40319b632b25936a0968ae952e2	negative
103dcad69339313c0ff22721277427f7fb2bdfbb93c8e74721a7064eed9730ea	negative
7067e9305a4377265b12d520e01be9c4ac713f165f9633cfaeb9a983bdd5f38c	negative
255ca07f75beb2418d62016422312f0a58a413cd46f71c7499d47a15e36eaac5	negative
595ab9b22f2440988ffc12ba9986528c4596f2ff742b7dd0c348b4fff2a1bc18	negative
340c48e9aa6b57d870b2ee973eba4266d73145366e2337e9d665053c3a0fe4da	negative
3fc670d34a0ed28f8c6da2949c4f10e710f5f4d4628e8d3de77270e26a217c03	negative
fb4eab1bba7923b731943e3f9835a7f0abb612672708d8e551e3060fdbe219f6	negative
150771aa24b40adb8e18012190abbc007c89c663b526865dba8312191f2826c5	lowconf
e9f610d9f2d2890d1ac091f541dfb82e046ffdd472da853cef9a35e201926d25	negative
5c166f1656066d0a78b1f9ebbbca98c363c4639fa2be7a21e57c7ec73efe6976	negative
f6b3c8697a72d97f2dce9116d5f5bb9c99f625f3bd7b5d7da6d3bdaccb6f0d50	negative
ccb06872e6315a5f9c5d1c8cadbd0b26be79ebf61aa818e50e87c594d8988bb3	negative
6f5a48ac80c32c291291823fdf54406d6d67bb6416d1c02d2611c7258665a342	negative
11d9ccdb7b5eec1837dd9f9a07f15858ae9a81ae9c0a629a4a6aee1d6f3a633f	negative
b1d2d1146b906d14f4b05b2a37db40cd18efa82788d883a4ec79a7d610b13be7	negative
10a0e2af1bc8f73d3cb688064b8a879ede9c7e3d2a8fa16c23992753dc5e6533	negative
3565ca5653372c8121edac4ad0b9cc1e4f6165731f61cdacf7143f9203e2ee7d	negative
89bab94e23ee3ecab3884543e3f16ee0465b26c158bf143882c0148011f23780	negative
10912a86d15fb68977ecd0b41b8fae9a797fd0b3083cde4d29893d9ce75ce9d0	negative
7616bbbb9745b33370fcdac4c189816058bd738d804b8cdaf354af82ad252f40	lowconf
b8e990e067869991a293a231e35ede20551b44cf3069af4f9cb5a281ee0083c5	highconf
f030d4ef01e20520e12205e839ccf5e281259784f3e195d41c2a6474cb7eb891	negative
7fa713d59bbab3eee10a44e2ed2e3acb95f802f71e8a0235ae436726d081cd63	negative
e56be1a6df93c1f16c13707e7c880d9d440e11532c3a3e173eb2fc027e539e13	negative
b64be2413c0e9786e79ed714d892ce85978a6a23e4568f72c200ac352b87051d	negative
4aff5925572a0171687641782229c7222bd419f15126686f84ed774cbb1abe97	negative
723386bf943e4113b57b5c1e6135ac0d9bfe35b16c2b7ff109f923a211330e38	lowconf
476a2aa6998debc4e70f6b64c10b1e6f8e0e6e00cabfbc93476dd543dc9cbfb8	lowconf
ddc74bdc5aedda9f758932fcf15f948033fa698b1fa5bd618ae85e59b2fe300f	negative
cf419bb7730d39ab9064baf879e6682b3f2dadf85cdec99b6613be2d1bf55dd9	negative
9fd749a65eed382901ce3fe7263e368c8394692179a84fed3da95853e277f9a8	negative
cc3aad7cde6ef8a03c8e756bf8e31fef79b56b2ae75129f7fef24a72d0fb896f	negative
b4893c9f3084ff7da67278d6bd7bda6d58af10ee139d17d767cb94653fe9084c	negative
214a10c503c9b210f647d7b0ce515d6d4ffc6d3e4d6a3efbe7fd04b62ac56c4d	negative
bf23bf5f61280807bdc78fdda2fecd66ceb3ea00ff7992ca638e7028769aaf3a	highconf
8297207217578e3059f0f7868d52edf28a3da80021c025d441ba6ce15325495c	negative
a0a4e08dd3acf2ae2f8c2fb95876cd9dfd5b8d2427dc38a569f34572fa2f1efa	negative
6f2a764a0f85d627efe58b3118456bea58f93deafc438f37baae9b6c06188bfd	negative
52ee5b1fd1712e1508b4eb094e732e9d843d81b453c57db181ad9eaf6312cb7e	negative
421bf9e402a2697b6a8fe332b8eac72ca4c1460bcfba69a29c02c7880214ee7b	negative
48bf192594183fe1e456d5de38b621243c9fcb393cd2a2759d3502b52a0cb96b	lowconf
a7e77dc0d9bda9500b874f5e3ea20c4528b7334d64a51802fdc4cf7adf97c90b	negative
7ea4cbc61722bb59a6abc8cc07f607f625ff53c0afbdbae24efb57b121813341	negative
1f6899ae4199180472edb81701561d2f9aff49c9d33dbc9dc7080879352966c0	negative
11f6bc8bb7b027b6ac31a07ba6b1fc328d66a2f6613a7aa383a84efb992daeaa	negative
f592e89638f2def6ddb3cf02e0b5a0379f8306db7101f761eaebef955eeed7a1	negative
d25d5a0c4ddc1fc42075528ccc8b4d8481220db28b2beede6b7361a5a178dfe5	lowconf
66a01512d7bc834ab76bb4665b93f2a086e74c026941006d61d52575441b4e71	negative
52272f3df308923e50626c93a2ecef3e7177879095277e02f38894ebb141a0e6	negative
76d804123705f912aa218a6326f119a3695124f8f6450e703e5a465a385a6d9f	negative
3e092a681d33acd9c00fe6f331cd8184371cc2b6c02b2b4ff9465b8f352e4c97	negative
49ff84516d8c4d50b2a953aab78266539cd8224b618188f818784b2f1f0e0124	negative
0a7dcd6298cb3681288458c017f9488d090b1ae2acac4ba6b05362fc6a006783	negative
10241d919a9bb411059b9872f03c4c30531f96613084e4a496a1040284034886	lowconf
40ab8655d0a5e4ffa2eb5f1d23668ac274723d4ee5afb9265d3a2abf7e63141d	lowconf
3ab74656ea0144d699063f99f808d29e80aaf0c4f6e5cf06373961392bcf399a	negative
8af68959c8ddc0a068cf582d08b32a564a73187b52dad3391a203077bb48cb91	lowconf
2812faea75969dabe67ea141f9871da70c24b2f709c543165851f05b8623c240	negative
483395432d1cda2b6fc25efbc73b84f2615a9d25e667dc418e279a848ab5f184	lowconf
d1e9ab90b694f3d9b791ba3138dc31de3986d9b5eba67b5e0cdd41a8731ec74b	lowconf
6600ce8207921cea990585f84ba185e204690218d50097699581ed535206d836	negative
097e6d18da07918cf6c61a5eaf336d04eea4e8b2d09f34b9f47d6a001d5a3334	lowconf
08c6b8d9030ec2ff1cfa427d7122d072c7a0d3583e5d09e03b38946eda70d3a4	negative
391aedcb7ef3c0f6c0249902683a9de0a77d7022cf82b34c9109b52d520a4f3e	negative
368fd6267eb613240087dd5bb4b0559cd5bd6475a3da89e80df94152414aadb5	negative
038f377693da21721d4f4e88b1f254e9f2d02d6ea73ccd61915a441dbcbe51e8	negative
7da2beb7042c3e8cbec3ba73f28feca0c11a1cb6f9a0dc45ec535504107bc7e0	negative
417fdaecec34aaf71a96ffa77ab0fed7f7aecf257bbb5cb418411facbd889f84	lowconf
6466c0165bee7f9685e0b02497f3bf87f979d8d61e2f6ac84362d01f1d251a74	negative
2d68baf0f5716dce770a49386ba158a14c988337319ec20b73b0cfaeaf64d841	negative
d6ca604b5ef9c9608731a52cc54cac0703ab3ac1363aeff2970ad40417a8509b	negative
ff4f6e90035205456ce16e426c25dc8d2c8c31232eee68434918011544b9832a	negative
ed219051f4b4f5abf0ee5f4ae368a14710614c86e6ce2b963be76c626c755690	negative
ac4fbb5b465a5bbb5271cd7d780e4b19ccd3ed1194d4f6e22221858a6a88fd96	negative
03d5e30a03d9827428945906352f753659eadd52cf8e9a28cf69eb8f0c05a315	highconf
15a078e5dfaba38b76104dd4580ef6793c401e295cb487266c8cd9a854e096b3	negative
b15cefad8f9736f7126967b0f6734216cf75257066fbecd826fc5f4be8ef4123	negative
09566b555d986e3be2e830710969a47267626123770217f45f6ae2acb51fd334	negative
eec3340aa42ad083b13d332e281f3bc03ab9eef89b2fc5dd7d218ba9cee22960	negative
d1719057e2799e25dc51d82111f985da0f07f3cc5d3092fbd7de718b41a5edbe	negative
96c3626fc76d606abd36d565f9cfb401391a8759dc4643b153cbf65c622cd35f	negative
f2916de188939b8ae2e5ceb2600b390164a9191256f8e32930d22b370ffb1c83	negative
fc32f7f14fe3ad3dc6638d053da2eb565e64157c52ecd53ed1015daa781a6ecb	negative
2fbb74d84ad6d294d27b796c27237de3f031a6d3abd5b8bacf2ff2315b031d29	negative
d3f51b0f1b9051a5b49589e5783cfff15a22b67075bef42c5d49c661f72e61e8	negative
29fcd6d2a29a37def0095eea7f2bae809812dcca4f08a162193cf52a2f4f325c	negative
3cc7bad22a9fe813c1b0576f7dd500519245788139c7cdeebee33b5337abecac	negative
7c4ecd40e61fb69211786cf668463ea177b7d1e64f957c5dd4b8ec879884b8e6	negative
c397d4f64761a2062b83453862f815f1b370362f5d08e2c971aed05b60315bd7	negative
b36b89fc68d2228bec270300f876c731859ce0faf1d32cc3ff0b1da9681c9c0e	negative
7d872024ef2feb691206c61d17de571e1025902d00dfa24e4dce917f79ca5d50	negative
784fe68bfa4c344b901d260e0bf0ac9cbe1424f10a686278fab144484d8737fb	negative
4ce6b4414f35afa8d5a957c120fcb51621bbea0570b6b1476f3a1e99cd36a8e3	negative
e7a18d16f884d5874cb87d4588e62b16b3d067cdf497a7898a7591161f01e485	highconf
af785c925cd32275188ae809dbcb99b5460cc3f5eb7b834d627257c8dc68bc3d	negative
bdba4b4472b093a5b6c7f785d7853c45ee37e28a0903bff1b46cb5341867c48d	negative
ead5b2132e8aed62e75ab33d4b029b7ccf066c6c47a9f7bd75c61213536755ee	negative
e0706502bf7a8f5348cb71c7e16a908c6d0ebca6f22e2900ee5fe4e7d23d6050	negative
12d65cde45cccbfcbfec2d187828c33f416529b594cd6e6b3b6dc3c720f5d7d1	negative
08d61e6a0374c23ceeb7708f97d54e04b230fff4b6ef45b873882adcdc33d4af	negative
e51a66efbc5d4539f318241dc7e1a0d3307cf655059deb8b81f701818a891253	negative
354480f74e4be65c9ff0eaf007b9997801ee9b157d74292e241613c741a14d41	negative
7b06c009d93f1a1fd18eae5708e200cf2eb0e69cff5221828eba849e5c383795	lowconf
ee14e04e0cb984fe4597d8970ef4cdaad50414f0f3be19c90fa9fdeee4a1e520	negative
afc6978d5fd49feddd76183449a01ac0cd7e33fb93a83c1cb074194172438925	negative
77d1df17ac612406d45fca5aa3d8177d4bb8af7ba2c2d174b02bf0acd2110832	negative
b1cec091b04749494768cd2a63255ad53baa8ea81e55c75b488f48a8dcdc22ff	negative
cf38b259371b714977518716c14c5716ea34b0da726c47d3d5ebcd1b8c36a272	negative
f28699cf8bffe4b00e9718287b2c3233892ecb74a344cfe31dd40c3088c95839	negative
66a21b05291a87adffecaaa94a3d6c1f2e2b38c04a7de2097e62256485f0ab94	negative
af644713bebfc168b08a99b2f24e3f86efb939577546b3a61859ebe1e322c0f2	negative
5b34579a72905b8f4a7cc02477b06bc01705f5bc2a6c8913872bbffef0aa6f1b	negative
0ab4ac0abe4e0d0f48b605936cb65eb8c9cfe6ea42bd69927710c8f1e9efcad7	lowconf
2742d71c323dccf18924ad9013c024bb4dc5f410bc29b1aee9a40442e09a0a10	lowconf
f81cffed7e49dd99526872df49dbd6c3a0cab9ada91d384524528ea0e8217742	lowconf
8e427af5f4813a923c61545a98bdcc4380f7983db1ab29fcf920db6c92717ffb	lowconf
2243f9d0cf7f1836860141bafa91ff573c551028dd0a18599d3532c604bb615c	lowconf
c997d4368294fbab419b691d4694d6357deefc603e2b59a8d768c21c3c0381f2	negative
ae006b07f8cf2eaada2f656ea56e4719c10d33f0c1a6cf107cfe0b83d581fbc9	negative
46e58d185db39883cba78a7f45bf39c1b4b619bf7141cc8e86a186165889aa48	negative
767135072971b85d154cf8b444a4e4074814ed548cc2b535d43e877275191e9c	negative
3640a6b6a8e601eb0bf88118bad1bfa14e7e58574741673ff76875ab73ff0a1d	negative
3e63376ce418ab4a92fd016ce8a7beca730339fe01d73a3bfef9ac7e34bbdf73	negative
1aab8f765859c64511b33e8eacc8cc23f188848cebe44dd6d4d340f77015b26a	negative
8a743fce07d803a24610f3b8197d1f1fffd60d2441c444b9b6066f20a8832903	negative
fa943be79aece8a93fe6d0281481909cdaa4f2f3288c6a7df4b1c86aa7885a2e	negative
22563999792e8a4c55927cc29c7a2f4459f3aeeeb45703a14af9cd5ee9558870	negative
5353b8c26c7d271bd171b55f96d37b62b9b828969fca7f4bf950264cb90a9dcf	negative
7a43813d2f0d4977a89da44d831f5c51cbb22773673511bb35852d708ad0d936	lowconf
3e9138a91bcb175eaa8d7c5ac4182fc7022a59e2f317a6ed95dddd74b8dbf4d2	negative
5d7901dff3d5a1d547d8c198401fadb1374f49aec104401ac75137e68fb29e32	negative
3588e9be1616d452a6f73ae7dad41cfc7719527a50a164ff8df8fa432f8fc615	lowconf
ed21ce320f0dabaf29ed84cb239e05ff9c6124a57fb07f215a9741f502a225dd	negative
a1cf004ee8c905ef94056ed27fae8b507d3aa81a0ff57af61b6d48efb18b060b	negative
46bf6dc87f5a40fe9dea1575880dbdca4b7e4698d4ee3c9068630554b5410564	negative
2222f096bd287095b33687676b1393eb2d2f697948c4bb5441ead8b306c02281	negative
3ed47a5cc4c6a2695fa4fca1b4c436c991af7eabbb7b9286cd8e92f5fbc13679	negative
b7998f039e81927c65fffc74d08d4910977576e666d09e9cd26240d713e7b50f	negative
a29d7cb47f9f8b748c67ebf0431beacc40b36061c2eadbdded0dfbc2f0d94f94	negative
bf4ee53dde6b4868c4abda8f3aafa61adf394b8f0891e272fed873679e029ae2	highconf
66ae550516bd6a5f31540d694ff5682ebc2e8e39b0e05302fb447d0ff22d98bd	lowconf
3b5bdd36780cfcc081ad23141c940c0a1ded4d4938e4aa6864c081766ec6974f	negative
a48e9886e089ff7c88da66df2fee60c642d6a335673a05c80cebe991acf45835	negative
8dd7ae1821a387760eb9c3223c247edc084da06fb477b1d0edff21c1a3835cec	negative
f209cc6f0d1f88660439c70c7549e0bd82ca232775b9349bb07390d64d3786c1	negative
c74b14f8c1197b0dae93f9e633a671aaaf2937d8e95282e2e886bdeb19c709e3	negative
ec8b9dc99d23e23804387ed087d0c42bfb6a0366477d6cddaa9dfc91682819a0	negative
ba1f59843b57fd822fc649f3bc1e23f012ad049dd1c317a49af6468aeb20f074	negative
3a2040b08f7073705bf50adf1557489cee0074b5d1a5ec08d72146e03f698938	negative
83c13f584ba7df4446afeeefd8c5fa9d2fa08e459abb472cc8643ae893d9731e	negative
961f81bd5815cb919b6f93ff9659737daa544afd227a47349e1337b3aebb75e9	lowconf
9d9870db57cf6470c0218c94a7a76c366645c74f615262d2301c15b7c7c31a73	negative
e373f4fdebdb3e361f55e3748510bb7b8ea9416436142532687dbdc94c4cb363	negative
b72a7c5fe9b99f1f65eacc7c7bc9aad8963052f0c95876c656b562f16f86a15a	negative
a9f4805326037d1e228d3ccb33543314f4d7aaa45751367de90e36ee0545eed3	negative
cef042bd698967343259734281ebc07a8f185eb5c2e23fd4791f649609fc8c1f	lowconf
3cc0906f8d74617fd17c605adbb32c77a21b0c39627f53d19f1aa44bde1f03b8	negative
4729936a746236ce085a0a74247ddee1ea9401eddb6f9107f56df78746f8c5ab	negative
c66c2c2b068576732b7d5e276e8eaccc75bfc99335e8517849b6e325db76042c	lowconf
b5617e40edc99d79425c8a74781f2f12e446e18ef0e1be695ae08cde205dbfb6	negative
fa3512a59488fc8bf9db823e5f63a9715a39c23fc2e33b6399b71070150a516e	highconf
eb817b41e709bc68b9729b4b5e28b91e996a907c20bdb922d4b7196b86f3a80b	negative
021bdc3816f1e9ad54dc787bf1ead984b522071231e4a09cd39120522ed7f99a	negative
09442576f4d054a4fa421057538f707142ae5ceded02bed396463f9272df1f13	negative
d39c36e1f3a2c564aa711d8b5bb28d6af8677e08a957ff7a6e8045e13ba1584c	negative
7dd39d463be572582dfe15d57dc45726619f1bf9183713819746bd968ebe956f	negative
ed82bbfc1893408f410e73e2bc238035ff4c49392bab06a63dbb4bc2648c4ee7	negative
75bbcadf907e5d03a4d0279b38b22b0b13a1413dedda21b6e98545f41015d8f1	negative
c0b5e395b26a4b86b933698b5b76099016cd3972bd8377136838bc428e2e400a	negative
f4417679f8eabd7bae8501b401821b666aa14df01bae773bca8bd43c0799b883	negative
9750fa83f0dffa82f9804557541297d24a01150e4eee61abe276fef402beb871	negative
9c3f65196348b5169d8d7d93a7ce379a436c6bee2fad4aed718ef3070a5fcec8	negative
175dce8f7203a681ff0cd6aaa7f4035d8184959822a73b1ec7684d114d456172	lowconf
4f6efe6b9e97c50c69154c26e55879f174b9e130d004dff854f490516d189ecf	negative
4095a369e87d5d1a57b7a5361801c9fa1dc7927506002e50617549c1e9c8e74b	negative
f05d31cb4cd876008f388800ea964238213cff9849190b8171a7f01a69badbb4	negative
21192d8c37d53b606957674317f81e2045b17ea01cbf2ea7dca327eed225e1be	negative
a6be1370ea62791d7252cf96986304e927d903cc750e207e1b23507ccff97085	lowconf
b345b5e10bd9129c6bcd7ab91e437be5de53be4c42d43a5b9d1337ad6b7a7e94	negative
586d643c7e3587ddbe8314d776402b22d827dce4daea3c1dc18d4841a22d39b1	negative
512e08d1b57e041cd35d4060ac994acd0531ebbf5137ebe55c071adb0b116efa	negative
c747fa7d2f5ef862ae9a3ec7252bc309197d2b27b9a2939ffe4411429957a25e	negative
df118060196c2f818011cbcab20b4e2e24af5a0d0cd50f579bf662e93c4f345b	negative
048e141ecc9434216b8af91310b6385560cf64aee49d9073c171fa20290d7d08	negative
92f5bfc493eed617e52073561d59b00189de9edc7b42b47486a744b502e0a5c8	negative
ba9a013f859b91162e5456615b7f96ee52f80b953a0e1e18aec490951da67518	negative
aa481d3d558b45be583e05af5ba3a5adb0b6d896a7f782ab7abb91e6cb9b8050	negative
d03b466512ef59a1ae5352c5b44fb637edfc6dde2e31a49b0f4989c599b50aeb	negative
f86a905eecadd5d38b32cb85befb00812d9eea47ba42eae1082b27f997158827	negative
d0ac8783e7c9f3745fda3cb2cc40f6a875de1261884b9f1ebc053adb811d9aab	negative
86b60afbffa059630dae5fe313afacb2710c91aafe2d55dd6c4a6a91fea6c51e	negative
d0e17b99f8db6fad97ad8427d1aa25a86c15d2607d60cef0c02c1a772f1f0ff1	negative
8d3a16a86d42a1663825c1328cd16a4d00ee431e74583adb6323bb03ef13effe	negative
755f6a103011cbb5b7196b5a2ca0fb27b25c3733f6b97a0094360f17c42f82e1	highconf
eb5dffcdcb5f1d6d0ed330de985b8e24afb081928e6bc96c4c9e0102386222ee	negative
7d2b1090c2597e6cc1a3ae874f8ad8c21ac38946202d9b82465c3787cebfabdb	negative
2dd01bbf9e41360904bf0609a5fecd194c79c7486fe2cd0fac7ef7a545adbc93	negative
92db70a61abbf75eebfaf3546c36751ea91618c2809f0517c3fc6555689bdd94	negative
f6d3d302a1587a232b59c69cd8247fa92e96882b29a187eb3805a698ff514b06	negative
d9ebe0b657b3dbc9d557007db456aea82aae1eedc3830a9847e260ede9b28e1f	negative
1a92f1739cba85e8aa5aa7fe3bdbb14b58028e31f6c4fd7bab0ab010eabb45b2	negative
a553984228c5794fa91150c80d8027205262590d23384c1d4497dc69734b31d5	negative
a0d67150ecac7134fbf4a794eba4fc9b63f31cdd22b284c653a179799580d998	negative
fc2e53638dc1c91425b8d60a4186ac50303b1aec180c6da98966ad517a6c3968	negative
39626e73ce9fdb8424528d4936289686a0f87f32351a28191edb6a33156d8a29	negative
bc86bcf1524dd2098366d8ae1281847dcd6cb5f647cea17c2adfd2a94900a099	negative
b996db6844d0e803c6427b471bf77edecf4562634b90740ed2051ca843bfaa8a	negative
c6ea41615ad8e7805451eeddfc5e71e0ca09006bc405c914b53bdb5927b8c895	negative
4f2d5542b03d73efc600e1758dc6117e3e417e9e50cbb1ffc6f425a51409db0d	negative
77b9c4b9c92c91ae8313f83e08762aea93bfee46589543d7f310d43fa778a293	negative
e704339468e84d31867eb3ebadc665f7216cd49cb87be8ddabfb567e4bb13a6a	negative
e35720ff30ec2e927a1b975907245fdfad9f65339d23b6e378a3841f4f4c0e7a	negative
0f8cb646f60216bbe0010257a1c316de5dc8831f9c2a371e44140ce70d8911b7	negative
36088b2d90451678ec61b49a54b75050cc129dfc220475887afc3248a6c058bb	negative
0bb92c0702014807ea673b64800282c690bbf39d376641463f5f5685c2d9ef86	negative
18205c5f2f4290d4e421d8e817c7495a904dd1583a37fdbec3d041fce535e762	lowconf
45b8a3a260db60cbc566c2c8669df8712c0342c6fc8e9bf65094408b08b37718	negative
25a0d4a3819628e021507171a914c9d128bf444b430f88e4ee86cf4cf449e2a9	negative
c80a4746cfa9759f3ea54aa7a9900e32fa3685163eb0012da27a727507e8d5ec	lowconf
db6c96ec599b591fb2d117b0c9f164bb6de7b9067f588d88c475cc30ffcc5237	negative
e663e369ef1794fe0f2acad3441f3283defb69380ee73634f7e8fc1ebeff9942	negative
1585cc5797f90c9ed4309f06919d5caddff5d6e78aef8f43030959dcda52f1c8	highconf
15ceba4c6e82ad891c61ecb5900ee3b3813110ae21e5d1c42eacc926caf1b98b	negative
d6382076c21e18f4b86096b2ddd3ac7415a805a0f3d51257bbbbf6868decbde8	negative
81a0c895444232edb46627fdcf2b980da57a4f2937e01f594e86dfe671675c7e	negative
d6093e10642e5259efc789856d5a58ef6587c1c7e9dd5e3f47667f50284b5b46	negative
1992ac1199570c9dd173552ec24e7bd39dbeb198f3aefcfd50e7c24494afc9b0	lowconf
8818fba632a37d4e958449dd84bccfa36ae343adec2ee87ae150ceba50046ec5	negative
ebe0d55c8fcf6daac66e57815fc7f6dfe668bf770c2c47e58a171bba5e5e34b0	negative
fbc9ee05650516ce26974e617eeecc892b89dfcf33daead4f191c41410b039a5	negative
f1d04f6fccb3d0dc75a4c295789819dd62e448ac4153fa6460f2927cc1e1aae7	negative
079f9837dbe4ebe4ded22a11bfcc9bbd99f51099d8058c1f9c20c7776aca472e	negative
622ef473b8b27da12c3f316a18c0f5c1514621295ade0af382dd94951c63297e	negative
fbeef92f06c57c1154119e5824316bbb9f3a02fe4c9db1054876cc1096b2e882	negative
dd1bc2830005fa88a8cca08bbd3a46080a1677a42c494cec7bd52baaa695d286	negative
ef46c3001b97804aa103224f1c86aada28d0b30d9672092e6e39ba6fe203a5b2	negative
c9f3c925021823edd35e413ac23b37937152e4c6b5c3896fdf851fb8bda37542	negative
6867dd42d9ef1d9efd3dc78308b6d75ddef708b7148d02bd9227e784fcb2ae40	negative
c9571c98ddfea0c45dbb05164bd6c7ed658182c5a38a967973a9e85fb3a4a1ab	negative
b650add05bc36e8ffa5019780bdd0a74789e9fba2c8a9dc64f329ed500960913	lowconf
418c6a01869a3dba179900dfddf70f8ab9ddd1d1a9dbaf46e59c665f20f23cf3	negative
39976f8391ef2e8894283ff464cd8fb9b02f1e748c3b6534a02a47bf1f445f90	highconf
0afd578d73d2c02ce8592a8a803eefb3ed58b35476e21c243b3ff4fbecfb33b6	negative
2a4c370f28e657c01f7bfe7dd45ab8bde509099e3a484bd779233832ad085cec	highconf
7fda02b59adb1003ad36f9d0cd8083e360c73ae7b60ae11549e30a42e32b5ac8	negative
119752ad9e97cf1fd26a86f06b47cc2b0396f36446ab4340da83ed8a00b805ce	highconf
